id,schedule_id,title_type,title_id,group_id,accumulated_group,display_type,icon_id,starting_flag,action_type1,action_id1,count_type1,condition_count1,action_type2,action_id2,count_type2,condition_count2,action_type3,action_id3,count_type3,condition_count3,required_quests,required_act_type,required_act_id,required_cond_cnt,random_id,cooldown,period_reset_type,possible_period_count,possible_clear_count,reward_deal_id
1041000,1,2,3,0,1036300,4,0,0,2,0,1,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216
1041100,1,2,3,0,1036300,4,0,0,2,0,1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142
1041200,1,2,3,0,1036300,4,0,0,2,0,1,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131
1041300,1,2,3,0,1036300,4,0,0,2,0,1,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208
1041400,1,2,3,0,1036300,4,0,0,2,0,1,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190
1041500,1,2,3,0,1036300,4,0,0,2,0,1,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135
1041600,1,2,3,0,1036300,4,0,0,2,0,1,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148
1041700,1,2,3,0,1036300,4,0,0,2,0,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107
1041800,1,2,3,0,1036300,4,0,0,2,0,1,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136
1041900,1,2,3,0,1036300,4,0,0,2,0,1,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185
1042000,1,2,3,0,1036300,4,0,0,2,0,1,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125
1042100,1,2,3,0,1036300,4,0,0,2,0,1,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111
1042200,1,2,3,0,1036300,4,0,0,2,0,1,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159
1042300,1,2,3,0,1036300,4,0,0,2,0,1,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,229
1042400,1,2,3,0,1036300,4,0,0,2,0,1,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147
1042500,1,2,3,0,1036300,4,0,0,2,0,1,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234
1042600,1,2,3,0,1036300,4,0,0,2,0,1,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198
1042700,1,2,3,0,1036300,4,0,0,2,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146
1042800,1,2,3,0,1036300,4,0,0,2,0,1,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122
1042900,1,2,3,0,1036300,4,0,0,2,0,1,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246
1043000,1,2,3,0,1036300,4,0,0,2,0,1,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168
1043100,1,2,3,0,1036300,4,0,0,2,0,1,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,247
1043200,1,2,3,0,1036300,4,0,0,2,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188
1043300,1,2,3,0,1036300,4,0,0,2,0,1,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,213
1043400,1,2,3,0,1036300,4,0,0,2,0,1,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132
1043500,1,2,3,0,1036300,4,0,0,2,0,1,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196
1043600,1,2,3,0,1036300,4,0,0,2,0,1,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,231
1043700,1,2,3,0,1036300,4,0,0,2,0,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,226
1043800,1,2,3,0,1036300,4,0,0,2,0,1,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126
1043900,1,2,3,0,1036300,4,0,0,2,0,1,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113
1044000,1,2,3,0,1036300,4,0,0,2,0,1,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200
1044100,1,2,3,0,1036300,4,0,0,2,0,1,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120
1044200,1,2,3,0,1036300,4,0,0,2,0,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205
1044300,1,2,3,0,1036300,4,0,0,2,0,1,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241
1044400,1,2,3,0,1036300,4,0,0,2,0,1,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209
1044500,1,2,3,0,1036300,4,0,0,2,0,1,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,217
1044600,1,2,3,0,1036300,4,0,0,2,0,1,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143
1044700,1,2,3,0,1036300,4,0,0,2,0,1,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137
1044800,1,2,3,0,1036300,4,0,0,2,0,1,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160
1044900,1,2,3,0,1036300,4,0,0,2,0,1,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138
1045000,1,2,3,0,1036300,4,0,0,2,0,1,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245
1045100,1,2,3,0,1036300,4,0,0,2,0,1,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161
1045200,1,2,3,0,1036300,4,0,0,2,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176
1045300,1,2,3,0,1036300,4,0,0,2,0,1,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230
1045400,1,2,3,0,1036300,4,0,0,2,0,1,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181
1045500,1,2,3,0,1036300,4,0,0,2,0,1,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206
1045600,1,2,3,0,1036300,4,0,0,2,0,1,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115
1045700,1,2,3,0,1036300,4,0,0,2,0,1,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236
1045800,1,2,3,0,1036300,4,0,0,2,0,1,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114
1045900,1,2,3,0,1036300,4,0,0,2,0,1,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,222
1046000,1,2,3,0,1036300,4,0,0,2,0,1,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156
1046100,1,2,3,0,1036300,4,0,0,2,0,1,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,235
1046200,1,2,3,0,1036300,4,0,0,2,0,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121
1046300,1,2,3,0,1036300,4,0,0,2,0,1,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,221
1046400,1,2,3,0,1036300,4,0,0,2,0,1,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150
1046500,1,2,3,0,1036300,4,0,0,2,0,1,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151
1046600,1,2,3,0,1036300,4,0,0,2,0,1,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108
1046700,1,2,3,0,1036300,4,0,0,2,0,1,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149
1046800,1,2,3,0,1036300,4,0,0,2,0,1,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237
1046900,1,2,3,0,1036300,4,0,0,2,0,1,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162
1047000,1,2,3,0,1036300,4,0,0,2,0,1,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,223
1047100,1,2,3,0,1036300,4,0,0,2,0,1,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189
1047200,1,2,3,0,1036300,4,0,0,2,0,1,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,227
1047300,1,2,3,0,1036300,4,0,0,2,0,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239
1047400,1,2,3,0,1036300,4,0,0,2,0,1,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152
1047500,1,2,3,0,1036300,4,0,0,2,0,1,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,207
1047600,1,2,3,0,1036300,4,0,0,2,0,1,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232
1047700,1,2,3,0,1036300,4,0,0,2,0,1,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197
1047800,1,2,3,0,1036300,4,0,0,2,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201
1047900,1,2,3,0,1036300,4,0,0,2,0,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218
1048000,1,2,3,0,1036300,4,0,0,2,0,1,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123
1048100,1,2,3,0,1036300,4,0,0,2,0,1,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133
1048200,1,2,3,0,1036300,4,0,0,2,0,1,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139
1048300,1,2,3,0,1036300,4,0,0,2,0,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182
1048400,1,2,3,0,1036300,4,0,0,2,0,1,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210
1048500,1,2,3,0,1036300,4,0,0,2,0,1,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127
1048600,1,2,3,0,1036300,4,0,0,2,0,1,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144
1048700,1,2,3,0,1036300,4,0,0,2,0,1,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214
1048800,1,2,3,0,1036300,4,0,0,2,0,1,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140
1048900,1,2,3,0,1036300,4,0,0,2,0,1,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169
1049000,1,2,3,0,1036300,4,0,0,2,0,1,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163
1049100,1,2,3,0,1036300,4,0,0,2,0,1,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177
1049200,1,2,3,0,1036300,4,0,0,2,0,1,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157
1049300,1,2,3,0,1036300,4,0,0,2,0,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238
1049400,1,2,3,0,1036300,4,0,0,2,0,1,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116
1049500,1,2,3,0,1036300,4,0,0,2,0,1,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109
1049600,1,2,3,0,1036300,4,0,0,2,0,1,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170
1049700,1,2,3,0,1036300,4,0,0,2,0,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240
1049800,1,2,3,0,1036300,4,0,0,2,0,1,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153
1049900,1,2,3,0,1036300,4,0,0,2,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244
1050000,1,2,2,0,1050000,4,0,1,8,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,313
1050100,1,2,2,0,1050000,4,0,0,8,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,314
1050200,1,2,2,0,1050000,4,0,0,8,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316
1050300,1,2,2,0,1050000,4,0,0,8,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317
1050400,1,2,2,0,1050000,4,0,0,8,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318
1050500,1,2,2,0,1050000,4,0,0,8,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319
1050600,1,2,2,0,1050000,4,0,0,8,0,2,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320
1050700,1,2,2,0,1050000,4,0,0,8,0,2,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,321
1050800,1,2,2,0,1050000,4,0,0,8,0,2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322
1050900,1,2,2,0,1050000,4,0,0,8,0,2,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,323
1051000,1,2,8,0,1051000,4,0,0,7,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317
1051100,1,2,8,0,1051000,4,0,0,7,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298
1051200,1,2,8,0,1051000,4,0,0,7,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303
1051300,1,2,8,0,1051000,4,0,0,7,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,307
1051400,1,2,8,0,1051000,4,0,0,7,0,2,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,325
1051500,1,2,8,0,1051000,4,0,0,7,0,2,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286
1051600,1,2,8,0,1051000,4,0,0,7,0,2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,287
1051700,1,2,8,0,1051000,4,0,0,7,0,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,288
1051800,1,2,8,0,1051000,4,0,0,7,0,2,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310
1051900,1,2,8,0,1051000,4,0,0,7,0,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,311
1052000,1,2,1,0,1052000,4,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324
1052100,1,2,1,0,1052000,4,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,292
1052200,1,2,1,0,1052000,4,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,288
1052300,1,2,1,0,1052000,4,0,0,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322
1052400,1,2,1,0,1052000,4,0,0,1,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293
1052500,1,2,1,0,1052000,4,0,0,1,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,287
1052600,1,2,1,0,1052000,4,0,0,1,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,325
1052700,1,2,1,0,1052000,4,0,0,1,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294
1052800,1,2,1,0,1052000,4,0,0,1,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286
1052900,1,2,1,0,1052000,4,0,0,1,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,325
1053000,1,2,5,0,1053000,4,0,1,47,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,331
1053100,1,2,5,0,1053000,4,0,0,47,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,332
1053200,1,2,5,0,1053000,4,0,0,47,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,333
1053300,1,2,5,0,1053000,4,0,0,48,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308
1053400,1,2,5,0,1053000,4,0,0,48,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,334
1053500,1,2,5,0,1053000,4,0,0,48,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308
1053600,1,2,5,0,1053000,4,0,0,48,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335
1053700,1,2,5,0,1053000,4,0,0,48,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308
1053800,1,2,5,0,1053000,4,0,0,48,3,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,336
1053900,1,2,5,0,1053000,4,0,0,48,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308
1054000,1,2,5,0,1053000,4,0,0,48,4,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,337
1054100,1,2,5,0,1053000,4,0,0,48,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308
1054200,1,2,5,0,1053000,4,0,0,48,5,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338
1054300,1,2,5,0,1053000,4,0,0,48,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308
1054400,1,2,5,0,1053000,4,0,0,48,6,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,339
1054500,1,2,5,0,1053000,4,0,0,48,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308
1054600,1,2,5,0,1053000,4,0,0,48,7,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340
1054700,1,2,5,0,1053000,4,0,0,48,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308
1054800,1,2,5,0,1053000,4,0,0,48,8,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341
1054900,10001,1,4004,0,1054900,5,1,1,42,407001,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342
1055000,1,1,4002,0,1055000,3,0,1,38,0,5,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,329
1055100,1,1,4002,0,1055000,3,0,0,19,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,329
1055200,1,1,4002,0,1055000,3,0,0,1,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,329
1055300,1,1,4002,0,1055000,3,0,0,2,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,329
1055400,10003,1,4004,0,1055400,5,1,1,33,152000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346
1055500,10003,1,4004,0,1055400,5,1,0,33,152000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346
1055600,10003,1,4004,0,1055400,5,1,0,33,152000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345
1055700,10003,1,4004,0,1055400,5,1,0,33,152000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345
1055800,10003,1,4004,0,1055400,5,1,0,33,152000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344
1055900,10003,1,4004,0,1055400,5,1,0,33,152000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344
1056000,10003,1,4004,0,1055400,5,1,0,33,152000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1056100,10004,1,4004,0,1056100,5,1,1,33,159000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1056200,10005,1,4004,0,1056200,5,1,1,33,159010,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1056300,10006,1,4004,0,1056300,5,1,1,33,189000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1056400,10007,1,4004,0,1056400,5,1,1,33,169000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1056500,10008,1,4004,0,1056500,5,1,1,33,113000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1056600,10009,1,4004,0,1056600,5,1,1,33,201000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1056700,10010,1,4004,0,1056700,5,1,1,33,177000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1056800,10004,1,4004,0,1056100,5,1,0,33,159000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1056900,10004,1,4004,0,1056100,5,1,0,33,159000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1057000,10004,1,4004,0,1056100,5,1,0,33,159000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1057100,10004,1,4004,0,1056100,5,1,0,33,159000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1057200,10004,1,4004,0,1056100,5,1,0,33,159000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1057300,10004,1,4004,0,1056100,5,1,0,33,159000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1057400,10005,1,4004,0,1056200,5,1,0,33,159010,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1057500,10005,1,4004,0,1056200,5,1,0,33,159010,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1057600,10005,1,4004,0,1056200,5,1,0,33,159010,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1057700,10005,1,4004,0,1056200,5,1,0,33,159010,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1057800,10005,1,4004,0,1056200,5,1,0,33,159010,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1057900,10005,1,4004,0,1056200,5,1,0,33,159010,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1058000,10006,1,4004,0,1056300,5,1,0,33,189000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1058100,10006,1,4004,0,1056300,5,1,0,33,189000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1058200,10006,1,4004,0,1056300,5,1,0,33,189000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1058300,10006,1,4004,0,1056300,5,1,0,33,189000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1058400,10006,1,4004,0,1056300,5,1,0,33,189000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1058500,10006,1,4004,0,1056300,5,1,0,33,189000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1058600,10007,1,4004,0,1056400,5,1,0,33,169000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1058700,10007,1,4004,0,1056400,5,1,0,33,169000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1058800,10007,1,4004,0,1056400,5,1,0,33,169000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1058900,10007,1,4004,0,1056400,5,1,0,33,169000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1059000,10007,1,4004,0,1056400,5,1,0,33,169000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1059100,10007,1,4004,0,1056400,5,1,0,33,169000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1059200,10008,1,4004,0,1056500,5,1,0,33,113000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1059300,10008,1,4004,0,1056500,5,1,0,33,113000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1059400,10008,1,4004,0,1056500,5,1,0,33,113000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1059500,10008,1,4004,0,1056500,5,1,0,33,113000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1059600,10008,1,4004,0,1056500,5,1,0,33,113000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1059700,10008,1,4004,0,1056500,5,1,0,33,113000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1059800,10009,1,4004,0,1056600,5,1,0,33,201000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1059900,10009,1,4004,0,1056600,5,1,0,33,201000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1060000,10009,1,4004,0,1056600,5,1,0,33,201000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1060100,10009,1,4004,0,1056600,5,1,0,33,201000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1060200,10009,1,4004,0,1056600,5,1,0,33,201000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1060300,10009,1,4004,0,1056600,5,1,0,33,201000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1060400,10010,1,4004,0,1056700,5,1,0,33,177000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1060500,10010,1,4004,0,1056700,5,1,0,33,177000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1060600,10010,1,4004,0,1056700,5,1,0,33,177000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1060700,10010,1,4004,0,1056700,5,1,0,33,177000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1060800,10010,1,4004,0,1056700,5,1,0,33,177000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1060900,10010,1,4004,0,1056700,5,1,0,33,177000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343
1061000,10011,1,4004,0,1061000,5,1,1,42,406002,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,353
1061100,10012,1,4004,0,1061100,5,1,1,42,406003,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354
1061200,10026,1,4004,0,1061200,5,1,1,33,155000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326
1061300,1,2,5,0,1053000,4,0,0,48,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355
1061400,10027,1,4004,0,1061400,5,1,1,33,152000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356
