id,name,haunt_description,haunt_text,effect_id,command_id
618000,たらいまわす,たらいまわしにされ　すばやさが大ダウン,うそ～ん,cu_009,st_eff_0403
619000,ひとりの世界,ひとりの世界にこもり　たまに行動しなくなる,ふんっ,cu_001,st_eff_0200
620000,テンパらせる,テンパって　味方をすぐにこうげきする,えーっと…,cu_002,st_eff_0201
621000,こしパンにする,腰パンで歩きにくくなり　すばやさが大ダウン,動きにくい…,cu_009,st_eff_0403
622000,不幸にする,不幸になって　まもりが大ダウン,はぁ～…,cu_008,st_eff_0402
623000,カラをやぶらせる,殻をやぶり　全ステータスが小アップ,キター！,cu_015,st_eff_0504
624000,車酔いにする,車酔い状態になり　全ステータスがダウン,おえぇ～っ,cu_010,st_eff_0404
625000,ほめたおす,手加減してしまい　ちからが超ダウン,えーっと…,cu_006,st_eff_0400
626000,決断力をつける,決断力がついて　ちからがアップ,よーし！,cu_011,st_eff_0500
627000,ビビらせる,ビビってしまい　全ステータスがダウン,うわっ！,cu_010,st_eff_0404
628000,目覚めさせる,隠れた力が目覚め　全ステータスがアップ,よーし！,cu_015,st_eff_0504
628010,幻想を見せる,不思議な幻想で　全ステータスがアップ,よーし！,cu_015,st_eff_0504
629000,あしでまといになる,足をひっぱられ　たまに行動しなくなる,げげっ…,cu_001,st_eff_0200
630000,蛇足を言わせる,蛇足なことばかり言って　すばやさがダウン,飽きてきたなー,cu_009,st_eff_0403
631000,大ピンチにする,大ピンチにおちいって　まもりがダウン,げげっ…,cu_008,st_eff_0402
632000,その場しのぎになる,その場しのぎな態度になり　まもりがダウン,ふーん…,cu_008,st_eff_0402
633000,マイペースにする,マイペースになって　すばやさが大ダウン,うーん…,cu_009,st_eff_0403
634000,びっくりさせる,びっくりしすぎて　まもりがダウン,うわっ！,cu_008,st_eff_0402
635000,暴れさせる,大暴れして　味方をたまにこうげきする,うぉーっ！,cu_002,st_eff_0201
636000,どうでもよくなる,何もかもどうでもよくなり　まもりがダウン,ふーん…,cu_008,st_eff_0402
637000,業界人ぶらせる,業界人気取りになり　まもりがダウン,フー！！,cu_008,st_eff_0402
638000,前髪を切りすぎる,前髪を切られたショックで　たまに行動しなくなる,うそ～ん,cu_001,st_eff_0200
639000,いばらせる,いばって　たまに行動しなくなる,えっへん！,cu_001,st_eff_0200
640000,ひっぱる,ひっぱられて　たまに行動しなくなる,動きにくい…,cu_001,st_eff_0200
641000,文句ばかり言わせる,文句ばかり言って　たまに行動しなくなる,ケッ！,cu_001,st_eff_0200
642000,恨みに火をつける,恨みの心で　味方をたまにこうげきする,くそっ！,cu_002,st_eff_0201
643000,なぞの油,油をぬりこまれて　まもりがアップ,よーし！,cu_013,st_eff_0502
644000,スイッチを押す,スイッチを押されて　全ステータスが小アップ,よーし！,cu_015,st_eff_0504
645000,自分勝手にする,自分のやり方にこだわり　たまに行動しなくなる,うーん…,cu_001,st_eff_0200
646000,破壊させる,大暴れして　味方をたまにこうげきする,うぉーっ！,cu_002,st_eff_0201
646010,ドジをふませる,ドジっ子になり　ＨＰが少しずつ減っていく,えーっと…,cu_004,st_eff_0203
647000,しみいる笑顔,笑顔が心にしみいり　まもりが大アップ,ほんわぁ～,cu_013,st_eff_0502
648000,深海の神秘,深海のミネラルで　ようりょくがアップ,キター！,cu_012,st_eff_0501
649000,修羅場の力,修羅場の逆境力で　ちからがアップ,いくよっ！,cu_011,st_eff_0500
650000,[Ｑ/キュー]の呪い,ナゾの呪いで　たまに行動しなくなる,あわわわ…,cu_001,st_eff_0200
661000,リアルにする,生き様がリアルになり　全ステータスが小アップ,フッ…,cu_015,st_eff_0504
666000,未来のパワー,未来の技術で　全ステータスが小アップ,キター！,cu_015,st_eff_0504
667000,怒りっぽくする,怒りっぽくなって　味方をたまにこうげきする,くそっ！,cu_002,st_eff_0201
668000,酢めしパワー,酢めしパワーで　全ステータスがアップ,おいしい！,cu_015,st_eff_0504
669000,天かすパワー,天かすパワーで　全ステータスがアップ,おいしい！,cu_015,st_eff_0504
671000,背水の陣,背水の陣のかまえで　ちからがアップ,いくよっ！,cu_011,st_eff_0500
672000,プラチナ化する,体がプラチナ化し　まもりアップ,キター！,cu_013,st_eff_0502
673000,キラキラにする,スター性を発揮し　すばやさがアップ,キター！,cu_014,st_eff_0503
674000,心を動かす,スピーチで心を動かされ　全ステータスが小アップ,よーし！,cu_015,st_eff_0504
675000,豆知識を言わせる,豆知識を言いたくなり　なかなか行動しなくなる,うーん…,cu_001,st_eff_0200
676000,紳士面させる,紳士面してしまい　まもりがダウン,フッ…,cu_001,st_eff_0200
677000,大金持ち気分,大金持ち気分になり　たまに行動しなくなる,よーし！,cu_001,st_eff_0200
678000,自慢させる,自慢ばかりして　まもりがダウン,えっへん！,cu_008,st_eff_0402
679000,ハイテンションにする,ハイテンションになり　ちからがアップ,フー！！,cu_011,st_eff_0500
680000,楽しい気分にする,楽しい気分になり　すばやさがアップ,あはははは～,cu_014,st_eff_0503
681000,[ＵＳＡ/ユーエスエー]テクノロジー,[ＵＳＡ/ユーエスエー]の独自技術で　まもりがアップ,キター！,cu_013,st_eff_0502
682000,鋼鉄の体,鋼鉄の体になり　まもりがアップ,バッチコーイ！,cu_013,st_eff_0502
683000,鋼鉄の体,鋼鉄の体になり　まもりがアップ,バッチコーイ！,cu_013,st_eff_0502
684000,おなかペコペコにする,おなかがペコペコで　ちからがダウン,おなかすいたぁ～,cu_006,st_eff_0400
685000,グレさせる,グレてしまい　たまに行動しなくなる,ケッ！,cu_001,st_eff_0200
686000,ペラペラにする,薄っぺらくなり　まもりがダウン,えへへ,cu_008,st_eff_0402
687000,やさしいクッキーの味,クッキーのおいしさで　ＨＰがだんだん回復,おいしい！,cu_005,st_eff_0304
688000,謝らせる,すぐに謝って　なかなか行動しなくなる,あわわわ,cu_001,st_eff_0200
689000,フレッシュパワー,レタスのフレッシュパワーで　全ステータスがアップ,キター！,cu_015,st_eff_0504
690000,おいしいチョコバナナ,チョコバナナの糖分で　ＨＰが少しずつ回復,おいしい！,cu_005,st_eff_0304
691000,資金運用させる,ハイリスクな資金運用で　全ステータスが小ダウン,キター！,cu_010,st_eff_0404
692000,盛らせる,盛りに盛りすぎて　すばやさがダウン,フー！！,cu_009,st_eff_0403
695000,ぷにぷにさせる,『ぷにぷに』になって　まもりがダウン,げげっ…,cu_008,st_eff_0402
696000,ぷにぷにさせる,『ぷにぷに』になって　まもりがダウン,げげっ…,cu_008,st_eff_0402
698000,身軽にする,盗賊の身のこなしで　すばやさがアップ,よーし！,cu_014,st_eff_0503
699000,タフにする,探検に必要なタフさを身につけ　まもりがアップ,よーし！,cu_013,st_eff_0502
701000,迷宮入りさせる,謎の答えが気になり　なかなか行動しなくなる,うーん…,cu_001,st_eff_0200
702000,悪魔のささやき,悪魔にささやかれ　すばやさが大ダウン,あわわわ…,cu_009,st_eff_0403
703000,王の威厳,王の威厳を感じ　全ステータスが小アップ,ははぁーっ,cu_015,st_eff_0504
704000,女王の品格,女王の品格を感じ　全ステータスが小アップ,ははぁーっ,cu_015,st_eff_0504
705000,兵士の覚悟,兵士の覚悟を持ち　まもりがアップ,いくよっ！,cu_013,st_eff_0502
706000,１０倍がんばる,いつもの１０倍がんばって　まもりがアップ,よーし！,cu_013,st_eff_0502
707000,エースの貫録,エースの貫録が出て　ちからがアップ,よーし！,cu_011,st_eff_0500
708000,ババを引かせる,ババを引かされて　全ステータスがダウン,げげっ…,cu_010,st_eff_0404
711000,弁財天の雷,体がしびれて　たまに行動しなくなる,ビリビリ～,cu_001,st_eff_0200
712000,布袋尊の加護,追い風が吹き　すばやさが大アップ,キター！,cu_014,st_eff_0503
713000,恵比寿の加護,おめでたい気分になり　ＨＰがだんだん回復,キター！,cu_005,st_eff_0304
714000,大黒天の加護,大黒天の祝福で　まもりが大アップ,ほんわぁ～,cu_013,st_eff_0502
715000,毘沙門天の加護,毘沙門天の加護で　ちからが大アップ,いくよっ！,cu_011,st_eff_0500
716000,寿老人の呪い,寿老人の呪いで　ＨＰがだんだん減っていく,あわわわ…,cu_004,st_eff_0203
717000,福禄寿の祝い,福禄寿に祝われて　ＨＰがだんだん回復,ほんわぁ～,cu_005,st_eff_0304
720000,ゴージャスにする,防御よりも派手さを重視し　まもりが大ダウン,うへへへ～,cu_008,st_eff_0402
721000,スーパーにする,スーパーな存在になり　まもりがアップ,よーし！,cu_013,st_eff_0502
722000,闇夜の呪い,闇夜の呪いにかかり　ＨＰがだんだん減っていく,あわわわ…,cu_004,st_eff_0203
723000,究極のちから,究極のちからを手に入れ　まもりがアップ,キター！,cu_013,st_eff_0502
724000,まるはだかにする,心も体もまるはだかにされて　まもりがダウン,げげっ…,cu_008,st_eff_0402
725000,孔明の知恵,孔明の天才的作戦で　すばやさがアップ,よーし！,cu_014,st_eff_0503
726000,無双の力,無双のごとき力を発揮し　ちからがアップ,うぉーっ！,cu_011,st_eff_0500
728000,豆腐の大豆パワー,豆腐のたんぱく質で　全ステータスが小アップ,いい感じ～,cu_015,st_eff_0504
729000,がらあきにする,手元ががらあきになり　まもりがダウン,げげっ…,cu_008,st_eff_0402
730000,先延ばしにさせる,先延ばしにして　なかなか行動しなくなる,うーん…,cu_001,st_eff_0200
731000,知らんぷりさせる,知らんぷりして　たまに行動しなくなる,うーん…,cu_001,st_eff_0200
732000,照れさせる,照れ屋さんになって　たまに行動しなくなる,えーっと…,cu_001,st_eff_0200
733000,ひとりよがりにする,ひとりよがりになって　味方をたまにこうげきする,えっへん！,cu_002,st_eff_0201
734000,見返りを求めさせる,見返りを求めて　たまに行動しなくなる,うーん…,cu_001,st_eff_0200
735000,心をよどませる,心がよどんでしまい　すばやさが大ダウン,はぁ～…,cu_009,st_eff_0403
736000,隙だらけにさせる,隙だらけになって　まもりが大ダウン,うへへへ～,cu_008,st_eff_0402
737000,奇抜にさせる,奇抜すぎるセンスになり　まもりが超ダウン,うぉーっ！,cu_008,st_eff_0402
738000,大王の力,大王の力を与えられ　ちからが大アップ,いくよっ！,cu_011,st_eff_0500
739000,神の美しさ,美しき神の加護で　ＨＰがだんだん回復,あはははは～,cu_005,st_eff_0304
740000,覚醒させる,神のごとく覚醒し　全ステータスがアップ,キター！,cu_015,st_eff_0504
741000,黄金の棺,黄金の棺に守られて　まもりがアップ,よーし！,cu_013,st_eff_0502
742000,合金の力,特殊な合金の力で　まもりがアップ,よーし！,cu_013,st_eff_0502
743000,禁断の力,禁断の力を解放してしまい　まもりがダウン,げげっ…,cu_008,st_eff_0402
744000,最高のリアクション,リアクションが最高になり　まもりがアップ,バッチコーイ！,cu_013,st_eff_0502
745000,古代の加護,古代の神秘的な加護で　まもりが大アップ,ほんわぁ～,cu_013,st_eff_0502
746000,古代の呪い,古代の邪悪な呪いで　ＨＰがだんだん減っていく,あわわわ…,cu_004,st_eff_0203
747000,予言で騙す,嘘の予言を心配してしまい　まもりがダウン,げげっ…,cu_008,st_eff_0402
748000,しばらく暴れる,しばらく暴れて　ちからがアップ,よーし！,cu_011,st_eff_0500
749000,ひらめかせる,驚異的なひらめきで　全ステータスがアップ,キター！,cu_015,st_eff_0504
750000,ひらめかせる,驚異的なひらめきで　全ステータスがアップ,キター！,cu_015,st_eff_0504
761000,竜王の力,竜王の力で　全ステータスが小アップ,うぉーっ！,cu_015,st_eff_0504
762000,悪乗りさせる,悪乗りしてしまい　味方をたまにこうげきする,うへへへ～,cu_002,st_eff_0201
763000,卵の栄養,たまごの豊富な栄養素で　ちからが大アップ,ほんわぁ～,cu_011,st_eff_0500
764000,骨をもろくする,骨がもろくなってしまい　まもりがダウン,あわわわ…,cu_008,st_eff_0402
765000,ミイラの呪い,ミイラの呪いで　味方をすぐにこうげきする,あわわわ…,cu_002,st_eff_0201
766000,オタカラもどきの罠,オタカラもどきの罠にかかり　まもりが大ダウン,あわわわ…,cu_008,st_eff_0402
767000,応援する,キュートな応援で　ちからが大アップ,ほんわぁ～,cu_011,st_eff_0500
133800,冷たくする,態度が冷たくなり　たまに味方をこうげきする,ふーん…,cu_002,st_eff_0201
159400,ノリノリにする,アゲアゲなビートで　全ステータスが小アップ,キター！,cu_015,st_eff_0504
771000,太陽神の力,太陽神の力で　ちからが大アップ,よーし！,cu_011,st_eff_0500
772000,時空神の力,時空神の力で　すばやさが大アップ,よーし！,cu_014,st_eff_0503
773000,暗黒神の力,暗黒神の力で　全ステータスが小アップ,よーし！,cu_015,st_eff_0504
774000,拍子のリズム,拍子のリズムで　ようりょくがアップ,キター！,cu_012,st_eff_0501
775000,吽の呼吸,守りの呼吸法で　まもりがアップ,うぉーっ！,cu_013,st_eff_0502
776000,阿の呼吸,攻めの呼吸法で　ちからがアップ,うぉーっ！,cu_011,st_eff_0500
777000,大声をださせる,大声が出したくなり　まもりがダウン,げげっ…,cu_008,st_eff_0402
778000,海原の加護,大海原の加護で　ＨＰがだんだん回復,ほんわぁ～,cu_005,st_eff_0304
779000,大地の加護,母なる大地の加護で　ＨＰがだんだん回復,ほんわぁ～,cu_005,st_eff_0304
780000,宇宙の加護,深遠な宇宙の加護で　全ステータスが小アップ,ほんわぁ～,cu_015,st_eff_0504
781000,おどかす,提灯のあかりにおどろき　まもりがダウン,あわわわ…,cu_006,st_eff_0400
782000,獄卒の威圧感,獄卒の威圧感に気圧され　ようりょくがダウン,げげっ…,cu_007,st_eff_0401
783000,獄卒の圧迫感,獄卒の圧迫感にさらされ　たまに行動しなくなる,げげっ…,cu_001,st_eff_0200
