area_code,monster_id_1,monster_weight_1,monster_id_2,monster_weight_2,monster_id_3,monster_weight_3,monster_id_4,monster_weight_4,monster_id_5,monster_weight_5,monster_id_6,monster_weight_6,monster_id_7,monster_weight_7,monster_id_8,monster_weight_8,monster_id_9,monster_weight_9,monster_id_10,monster_weight_10
204170,199000,2500,519000,2500,152000,1875,151010,1250,525000,1250,529000,625,0,0,0,0,0,0,0,0
204226,199000,2500,519000,2500,152000,1875,296000,1250,151010,1250,529000,625,0,0,0,0,0,0,0,0
204234,151000,2500,294000,2500,159000,1875,545000,1250,601000,1250,529000,625,0,0,0,0,0,0,0,0
204251,632000,2105,294000,2105,159000,1579,618000,1579,525000,1053,151010,1053,529000,526,0,0,0,0,0,0
204293,149000,2500,574000,2500,152000,1875,545000,1250,525000,1250,529000,625,0,0,0,0,0,0,0,0
204307,632000,2353,294000,2353,152000,1765,596000,1765,545000,1176,529000,588,0,0,0,0,0,0,0,0
204323,151000,2353,519000,2353,617000,1765,596000,1765,131010,1176,529000,588,0,0,0,0,0,0,0,0
204463,315000,2500,294000,2500,617000,1875,296000,1250,525000,1250,529000,625,0,0,0,0,0,0,0,0
204480,594000,2857,137000,2857,159000,2143,131010,1429,377030,714,0,0,0,0,0,0,0,0,0,0
204501,632000,2105,294000,2105,617000,1579,618000,1579,638000,1053,545000,1053,529000,526,0,0,0,0,0,0
204510,151000,2857,294000,2857,159000,2143,131010,1429,641000,714,0,0,0,0,0,0,0,0,0,0
204528,199000,2857,137000,2857,159000,2143,296000,1429,529000,714,0,0,0,0,0,0,0,0,0,0
204811,199000,2353,294000,2353,152000,1765,506000,1765,545000,1176,529000,588,0,0,0,0,0,0,0,0
204820,149000,2857,574000,2857,159000,2143,296000,1429,529000,714,0,0,0,0,0,0,0,0,0,0
204854,151000,2857,615000,2857,159000,2143,296000,1429,641000,714,0,0,0,0,0,0,0,0,0,0
204862,632000,2857,519000,2857,152000,2143,131010,1429,529000,714,0,0,0,0,0,0,0,0,0,0
205214,140000,2857,294000,2857,152000,2143,131010,1429,529000,714,0,0,0,0,0,0,0,0,0,0
205419,151000,2105,137000,2105,159000,1579,618000,1579,296000,1053,509000,1053,529000,526,0,0,0,0,0,0
205435,151000,2857,574000,2857,159000,2143,545000,1429,529000,714,0,0,0,0,0,0,0,0,0,0
205613,199000,2857,294000,2857,152000,2143,545000,1429,529000,714,0,0,0,0,0,0,0,0,0,0
205621,151000,2857,294000,2857,159000,2143,545000,1429,641000,714,0,0,0,0,0,0,0,0,0,0
205630,573000,2105,574000,2105,634000,1579,321000,1579,131010,1053,509000,1053,529000,526,0,0,0,0,0,0
205834,315000,2500,118000,2500,159000,1875,296000,1250,164010,1250,529000,625,0,0,0,0,0,0,0,0
205885,594000,2500,294000,2500,152000,1875,545000,1250,638000,1250,529000,625,0,0,0,0,0,0,0,0
205907,632000,2857,574000,2857,152000,2143,296000,1429,529000,714,0,0,0,0,0,0,0,0,0,0
206024,149000,2857,276000,2857,159000,2143,131010,1429,529000,714,0,0,0,0,0,0,0,0,0,0
212016,140000,2759,137000,2759,159000,2069,147010,1379,781000,690,286000,345,0,0,0,0,0,0,0,0
212024,291000,2105,294000,2105,280000,1579,618000,1579,568000,1053,121010,1053,150010,526,0,0,0,0,0,0
212032,276000,2105,294000,2105,576000,1579,318000,1579,247000,1053,510000,1053,150010,526,0,0,0,0,0,0
212041,594000,2500,557000,2500,159000,1875,256000,1250,735000,1250,150010,625,0,0,0,0,0,0,0,0
212059,258000,2105,106000,2105,280000,1579,560000,1579,638000,1053,510000,1053,150010,526,0,0,0,0,0,0
212067,294000,2500,137000,2500,576000,1875,296000,1250,305000,1250,150010,625,0,0,0,0,0,0,0,0
212075,140000,2105,615000,2105,159000,1579,596000,1579,256000,1053,511000,1053,150010,526,0,0,0,0,0,0
212083,594000,2105,629000,2105,159000,1579,186010,1579,296000,1053,511000,1053,150010,526,0,0,0,0,0,0
212091,291000,2667,294000,2667,152000,2000,188000,2000,377040,667,0,0,0,0,0,0,0,0,0,0
212105,137000,2500,187000,2500,576000,1875,147010,1250,322000,1250,150010,625,0,0,0,0,0,0,0,0
212113,594000,2222,137000,2222,576000,1667,296000,1111,638000,1111,511000,1111,150010,556,0,0,0,0,0,0
212121,291000,2105,615000,2105,159000,1579,188000,1579,305000,1053,510000,1053,150010,526,0,0,0,0,0,0
212130,291000,2500,137000,2500,159000,1875,508000,1250,341000,1250,150010,625,0,0,0,0,0,0,0,0
212148,149000,2353,187000,2353,186010,1765,188000,1765,607000,1176,150010,588,0,0,0,0,0,0,0,0
212156,315000,2353,137000,2353,576000,1765,560000,1765,730000,1176,150010,588,0,0,0,0,0,0,0,0
212164,149000,2500,294000,2500,152000,1875,131010,1250,607000,1250,150010,625,0,0,0,0,0,0,0,0
212172,140000,2500,276000,2500,576000,1875,730000,1250,151010,1250,150010,625,0,0,0,0,0,0,0,0
212181,291000,2105,137000,2105,159000,1579,560000,1579,601000,1053,511000,1053,150010,526,0,0,0,0,0,0
212199,294000,2353,137000,2353,280000,1765,560000,1765,151010,1176,150010,588,0,0,0,0,0,0,0,0
212202,291000,2500,573000,2500,576000,1875,730000,1250,151010,1250,150010,625,0,0,0,0,0,0,0,0
212211,149000,2353,615000,2353,268000,1765,560000,1765,601000,1176,641000,588,0,0,0,0,0,0,0,0
213021,291000,2857,294000,2857,152000,2143,296000,1429,641000,714,0,0,0,0,0,0,0,0,0,0
213039,149000,2500,629000,2500,576000,1875,730000,1250,510000,1250,150010,625,0,0,0,0,0,0,0,0
213411,315000,2353,574000,2353,268000,1765,560000,1765,131010,1176,150010,588,0,0,0,0,0,0,0,0
213616,291000,2353,519000,2353,186010,1765,506000,1765,730000,1176,150010,588,0,0,0,0,0,0,0,0
213624,149000,2500,629000,2500,576000,1875,296000,1250,525000,1250,150010,625,0,0,0,0,0,0,0,0
213811,291000,2500,574000,2500,152000,1875,131010,1250,305000,1250,150010,625,0,0,0,0,0,0,0,0
213829,291000,2500,519000,2500,576000,1875,730000,1250,638000,1250,150010,625,0,0,0,0,0,0,0,0
213837,149000,2353,294000,2353,268000,1765,560000,1765,601000,1176,150010,588,0,0,0,0,0,0,0,0
214019,594000,2500,629000,2500,186010,1875,296000,1250,151010,1250,150010,625,0,0,0,0,0,0,0,0
214035,149000,2857,519000,2857,152000,2143,131010,1429,150010,714,0,0,0,0,0,0,0,0,0,0
214043,291000,2857,574000,2857,576000,2143,730000,1429,150010,714,0,0,0,0,0,0,0,0,0,0
214213,149000,2353,629000,2353,576000,1765,560000,1765,601000,1176,150010,588,0,0,0,0,0,0,0,0
215015,291000,2353,137000,2353,159000,1765,596000,1765,131010,1176,150010,588,0,0,0,0,0,0,0,0
215023,149000,2500,519000,2500,186010,1875,296000,1250,305000,1250,150010,625,0,0,0,0,0,0,0,0
215031,291000,2581,137000,2581,576000,1935,188000,1935,150010,645,156030,323,0,0,0,0,0,0,0,0
215040,291000,2500,574000,2500,280000,1875,151010,1250,525000,1250,150010,625,0,0,0,0,0,0,0,0
215058,149000,2500,137000,2500,159000,1875,296000,1250,638000,1250,150010,625,0,0,0,0,0,0,0,0
215066,594000,2759,519000,2759,159000,2069,730000,1379,150010,690,156030,345,0,0,0,0,0,0,0,0
215074,291000,2286,574000,2286,152000,1714,186010,1714,151010,1143,150010,571,156030,286,0,0,0,0,0,0
215210,149000,2353,294000,2353,576000,1765,560000,1765,164010,1176,150010,588,0,0,0,0,0,0,0,0
216046,315000,2353,592000,2353,152000,1765,188000,1765,766000,1176,150010,588,0,0,0,0,0,0,0,0
221015,120010,2353,317000,2353,152000,1765,616000,1765,147010,1176,377010,588,0,0,0,0,0,0,0,0
221023,140000,2500,317000,2500,215000,1875,568000,1250,735000,1250,377010,625,0,0,0,0,0,0,0,0
221031,593000,2500,317000,2500,127000,1875,306000,1250,194000,1250,377020,625,0,0,0,0,0,0,0,0
221317,140000,2105,317000,2105,127000,1579,616000,1579,296000,1053,568000,1053,774000,526,0,0,0,0,0,0
221325,575000,2105,135000,2105,152000,1579,505000,1579,568000,1053,580000,1053,774000,526,0,0,0,0,0,0
221333,278000,2105,317000,2105,152000,1579,318000,1579,121010,1053,164010,1053,774000,526,0,0,0,0,0,0
221341,174010,2105,135000,2105,159000,1579,562000,1579,580000,1053,296000,1053,774000,526,0,0,0,0,0,0
221350,575000,2105,555000,2105,506000,1579,318000,1579,543000,1053,511000,1053,774000,526,0,0,0,0,0,0
221368,315000,2500,555000,2500,127000,1875,543000,1250,601000,1250,774000,625,0,0,0,0,0,0,0,0
221376,575000,2500,137000,2500,213000,1875,256000,1250,151010,1250,774000,625,0,0,0,0,0,0,0,0
222038,278000,2353,135000,2353,127000,1765,561000,1765,341000,1176,597020,588,0,0,0,0,0,0,0,0
222054,140000,2500,557000,2500,159000,1875,564000,1250,305000,1250,774000,625,0,0,0,0,0,0,0,0
222062,140000,2500,555000,2500,127000,1875,147010,1250,735000,1250,377040,625,0,0,0,0,0,0,0,0
222071,315000,2105,294000,2105,159000,1579,186010,1579,296000,1053,510000,1053,774000,526,0,0,0,0,0,0
222089,594000,2500,614000,2500,127000,1875,306000,1250,581000,1250,597020,625,0,0,0,0,0,0,0,0
222097,575000,2500,555000,2500,506000,1875,730000,1250,581000,1250,774000,625,0,0,0,0,0,0,0,0
222101,135000,2500,631000,2500,127000,1875,735000,1250,568000,1250,377020,625,0,0,0,0,0,0,0,0
222119,174010,2222,317000,2222,215000,1667,256000,1111,640000,1111,511000,1111,774000,556,0,0,0,0,0,0
222127,278000,2105,317000,2105,152000,1579,561000,1579,640000,1053,322000,1053,774000,526,0,0,0,0,0,0
222135,140000,2105,137000,2105,159000,1579,318000,1579,147010,1053,735000,1053,774000,526,0,0,0,0,0,0
222143,575000,2105,137000,2105,159000,1579,506000,1579,305000,1053,543000,1053,774000,526,0,0,0,0,0,0
222151,140000,2353,317000,2353,152000,1765,505000,1765,341000,1176,261000,588,0,0,0,0,0,0,0,0
222160,278000,2500,317000,2500,127000,1875,296000,1250,305000,1250,774000,625,0,0,0,0,0,0,0,0
222194,174010,2500,555000,2500,159000,1875,564000,1250,733000,1250,774000,625,0,0,0,0,0,0,0,0
222208,258000,2222,317000,2222,506000,1667,296000,1111,341000,1111,511000,1111,774000,556,0,0,0,0,0,0
222216,278000,2105,317000,2105,159000,1579,318000,1579,543000,1053,510000,1053,774000,526,0,0,0,0,0,0
222224,276000,2500,137000,2500,159000,1875,151010,1250,638000,1250,774000,625,0,0,0,0,0,0,0,0
222232,594000,2500,317000,2500,127000,1875,730000,1250,305000,1250,774000,625,0,0,0,0,0,0,0,0
222241,575000,2500,317000,2500,159000,1875,543000,1250,638000,1250,774000,625,0,0,0,0,0,0,0,0
222259,140000,2353,317000,2353,127000,1765,506000,1765,581000,1176,377040,588,0,0,0,0,0,0,0,0
222267,278000,2105,555000,2105,152000,1579,505000,1579,640000,1053,510000,1053,774000,526,0,0,0,0,0,0
223018,278000,2105,294000,2105,159000,1579,506000,1579,601000,1053,543000,1053,774000,526,0,0,0,0,0,0
223026,594000,2353,294000,2353,127000,1765,505000,1765,151010,1176,774000,588,0,0,0,0,0,0,0,0
223042,278000,2500,137000,2500,159000,1875,730000,1250,305000,1250,774000,625,0,0,0,0,0,0,0,0
223051,174010,2500,555000,2500,506000,1875,151010,1250,525000,1250,774000,625,0,0,0,0,0,0,0,0
223069,278000,2500,294000,2500,159000,1875,543000,1250,151010,1250,774000,625,0,0,0,0,0,0,0,0
223255,575000,2500,317000,2500,152000,1875,543000,1250,638000,1250,377040,625,0,0,0,0,0,0,0,0
223417,575000,2500,317000,2500,506000,1875,730000,1250,638000,1250,774000,625,0,0,0,0,0,0,0,0
223425,575000,2500,555000,2500,152000,1875,543000,1250,305000,1250,774000,625,0,0,0,0,0,0,0,0
223441,140000,2500,317000,2500,127000,1875,543000,1250,341000,1250,597040,625,0,0,0,0,0,0,0,0
224243,594000,2500,555000,2500,127000,1875,640000,1250,638000,1250,774000,625,0,0,0,0,0,0,0,0
224294,317000,2500,555000,2500,159000,1875,730000,1250,151010,1250,774000,625,0,0,0,0,0,0,0,0
224618,315000,2500,317000,2500,159000,1875,543000,1250,601000,1250,774000,625,0,0,0,0,0,0,0,0
231011,291000,2105,140000,2105,152000,1579,559000,1579,296000,1053,580000,1053,452000,526,0,0,0,0,0,0
231029,555000,2000,612000,2000,159000,1500,559000,1500,505000,1500,568000,1000,452000,500,0,0,0,0,0,0
231037,291000,2353,539000,2353,152000,1765,559000,1765,147010,1176,585000,588,0,0,0,0,0,0,0,0
231045,615000,2105,539000,2105,152000,1579,559000,1579,296000,1053,125010,1053,452000,526,0,0,0,0,0,0
231053,120010,2105,612000,2105,541000,1579,506000,1579,568000,1053,131000,1053,452000,526,0,0,0,0,0,0
231061,258000,2353,557000,2353,559000,1765,501000,1765,147010,1176,639000,588,0,0,0,0,0,0,0,0
231070,555000,2105,539000,2105,152000,1579,559000,1579,270000,1053,607000,1053,452000,526,0,0,0,0,0,0
231088,291000,2105,612000,2105,159000,1579,559000,1579,580000,1053,511000,1053,452000,526,0,0,0,0,0,0
231096,615000,2500,539000,2500,152000,1875,131000,1250,305000,1250,452000,625,0,0,0,0,0,0,0,0
231100,291000,2105,315000,2105,407000,1579,505000,1579,296000,1053,601000,1053,452000,526,0,0,0,0,0,0
231118,174000,2500,539000,2500,561000,1875,217000,1250,568000,1250,452000,625,0,0,0,0,0,0,0,0
231126,555000,2105,539000,2105,152000,1579,506000,1579,735000,1053,607000,1053,452000,526,0,0,0,0,0,0
231134,615000,2105,612000,2105,159000,1579,616000,1579,270000,1053,511000,1053,452000,526,0,0,0,0,0,0
231142,120010,2105,539000,2105,541000,1579,596000,1579,730000,1053,580000,1053,452000,526,0,0,0,0,0,0
231151,615000,2500,315000,2500,541000,1875,296000,1250,581000,1250,452000,625,0,0,0,0,0,0,0,0
231169,291000,2857,612000,2857,541000,2143,270000,1429,452000,714,0,0,0,0,0,0,0,0,0,0
232017,276000,2000,140000,2000,152000,1500,562000,1500,501000,1500,568000,1000,452000,500,0,0,0,0,0,0
232025,140000,2105,137000,2105,159000,1579,616000,1579,147010,1053,305000,1053,452000,526,0,0,0,0,0,0
232033,555000,2105,539000,2105,505000,1579,616000,1579,619000,1053,568000,1053,452000,526,0,0,0,0,0,0
232041,291000,2105,315000,2105,541000,1579,506000,1579,270000,1053,580000,1053,452000,526,0,0,0,0,0,0
232050,174000,2105,612000,2105,159000,1579,616000,1579,270000,1053,640000,1053,452000,526,0,0,0,0,0,0
232068,258000,2500,539000,2500,159000,1875,730000,1250,511000,1250,452000,625,0,0,0,0,0,0,0,0
232076,174000,2500,137000,2500,541000,1875,131000,1250,581000,1250,452000,625,0,0,0,0,0,0,0,0
232084,258000,2500,539000,2500,159000,1875,296000,1250,511000,1250,452000,625,0,0,0,0,0,0,0,0
232092,258000,2105,539000,2105,152000,1579,616000,1579,217000,1053,640000,1053,452000,526,0,0,0,0,0,0
232106,258000,2500,140000,2500,159000,1875,131000,1250,121010,1250,452000,625,0,0,0,0,0,0,0,0
232114,258000,2500,137000,2500,152000,1875,121010,1250,568000,1250,452000,625,0,0,0,0,0,0,0,0
232122,291000,2500,539000,2500,541000,1875,270000,1250,735000,1250,452000,625,0,0,0,0,0,0,0,0
232131,120010,2105,612000,2105,541000,1579,616000,1579,171010,1053,640000,1053,452000,526,0,0,0,0,0,0
232149,174000,2105,539000,2105,152000,1579,561000,1579,121010,1053,580000,1053,452000,526,0,0,0,0,0,0
232157,291000,2500,137000,2500,159000,1875,121010,1250,147010,1250,452000,625,0,0,0,0,0,0,0,0
232165,174000,2353,315000,2353,541000,1765,235000,1765,131000,1176,452000,588,0,0,0,0,0,0,0,0
232173,291000,2500,539000,2500,159000,1875,270000,1250,638000,1250,452000,625,0,0,0,0,0,0,0,0
232190,140000,2500,539000,2500,152000,1875,730000,1250,305000,1250,452000,625,0,0,0,0,0,0,0,0
232203,258000,2105,187000,2105,541000,1579,560000,1579,638000,1053,131000,1053,452000,526,0,0,0,0,0,0
232211,317000,2500,137000,2500,541000,1875,147010,1250,151010,1250,452000,625,0,0,0,0,0,0,0,0
232220,258000,2353,539000,2353,159000,1765,561000,1765,296000,1176,452000,588,0,0,0,0,0,0,0,0
232238,555000,2353,539000,2353,407000,1765,560000,1765,217000,1176,452000,588,0,0,0,0,0,0,0,0
232246,174000,2500,612000,2500,152000,1875,730000,1250,194000,1250,452000,625,0,0,0,0,0,0,0,0
232254,291000,2353,539000,2353,541000,1765,616000,1765,131000,1176,452000,588,0,0,0,0,0,0,0,0
232262,555000,2105,539000,2105,407000,1579,506000,1579,601000,1053,296000,1053,452000,526,0,0,0,0,0,0
232271,174000,2105,539000,2105,541000,1579,616000,1579,217000,1053,638000,1053,452000,526,0,0,0,0,0,0
232289,291000,2105,612000,2105,541000,1579,560000,1579,305000,1053,296000,1053,452000,526,0,0,0,0,0,0
232297,555000,2500,539000,2500,152000,1875,296000,1250,581000,1250,452000,625,0,0,0,0,0,0,0,0
232301,140000,2857,612000,2857,159000,2143,730000,1429,452000,714,0,0,0,0,0,0,0,0,0,0
232319,258000,2105,317000,2105,541000,1579,524000,1579,638000,1053,296000,1053,452000,526,0,0,0,0,0,0
232327,291000,2857,315000,2857,541000,2143,256000,1429,452000,714,0,0,0,0,0,0,0,0,0,0
232335,258000,2105,140000,2105,152000,1579,596000,1579,581000,1053,131000,1053,452000,526,0,0,0,0,0,0
232343,291000,2500,539000,2500,159000,1875,270000,1250,121010,1250,452000,625,0,0,0,0,0,0,0,0
232351,174000,2105,612000,2105,174020,1579,561000,1579,638000,1053,217000,1053,452000,526,0,0,0,0,0,0
232360,258000,2500,612000,2500,541000,1875,296000,1250,305000,1250,452000,625,0,0,0,0,0,0,0,0
232378,555000,2353,539000,2353,152000,1765,186010,1765,638000,1176,452000,588,0,0,0,0,0,0,0,0
232386,615000,2105,539000,2105,541000,1579,560000,1579,638000,1053,270000,1053,452000,526,0,0,0,0,0,0
233021,555000,2857,539000,2857,407000,2143,296000,1429,452000,714,0,0,0,0,0,0,0,0,0,0
233421,615000,2857,612000,2857,540000,2143,131000,1429,452000,714,0,0,0,0,0,0,0,0,0,0
233617,258000,2857,539000,2857,407000,2143,296000,1429,452000,714,0,0,0,0,0,0,0,0,0,0
233625,291000,2857,539000,2857,407000,2143,131000,1429,452000,714,0,0,0,0,0,0,0,0,0,0
234249,615000,2857,539000,2857,407000,2143,296000,1429,452000,714,0,0,0,0,0,0,0,0,0,0
234257,291000,2857,612000,2857,540000,2143,270000,1429,452000,714,0,0,0,0,0,0,0,0,0,0
234273,258000,2500,612000,2500,540000,1875,270000,1250,733000,1250,452000,625,0,0,0,0,0,0,0,0
234419,291000,2500,612000,2500,541000,1875,270000,1250,305000,1250,452000,625,0,0,0,0,0,0,0,0
234427,258000,2500,539000,2500,540000,1875,270000,1250,638000,1250,452000,625,0,0,0,0,0,0,0,0
234451,573000,2500,631000,2500,541000,1875,619000,1250,766000,1250,452000,625,0,0,0,0,0,0,0,0
234460,276000,2500,539000,2500,541000,1875,131000,1250,640000,1250,452000,625,0,0,0,0,0,0,0,0
234478,174010,2353,539000,2353,407000,1765,186010,1765,640000,1176,452000,588,0,0,0,0,0,0,0,0
235016,276000,2500,612000,2500,540000,1875,270000,1250,601000,1250,452000,625,0,0,0,0,0,0,0,0
235610,593000,2500,539000,2500,541000,1875,270000,1250,151010,1250,452000,625,0,0,0,0,0,0,0,0
235628,593000,2500,317000,2500,407000,1875,151010,1250,733000,1250,452000,625,0,0,0,0,0,0,0,0
235636,593000,2500,539000,2500,407000,1875,270000,1250,151010,1250,452000,625,0,0,0,0,0,0,0,0
242012,557000,2105,255000,2105,152000,1579,164000,1579,121010,1053,568000,1053,597040,526,0,0,0,0,0,0
242021,557000,2105,614000,2105,207010,1579,561000,1579,194000,1053,568000,1053,597040,526,0,0,0,0,0,0
242039,174010,2353,187000,2353,159000,1765,164000,1765,195000,1176,529000,588,0,0,0,0,0,0,0,0
242047,182000,2105,614000,2105,159000,1579,164000,1579,147010,1053,563000,1053,597040,526,0,0,0,0,0,0
242055,573000,2353,612000,2353,152000,1765,409000,1765,121010,1176,597040,588,0,0,0,0,0,0,0,0
242071,174010,2353,258000,2353,159000,1765,618000,1765,121010,1176,597040,588,0,0,0,0,0,0,0,0
242080,556000,2105,629000,2105,159000,1579,186010,1579,735000,1053,638000,1053,597040,526,0,0,0,0,0,0
242098,557000,2105,614000,2105,207010,1579,304000,1579,151010,1053,735000,1053,597040,526,0,0,0,0,0,0
242101,182000,2105,612000,2105,152000,1579,596000,1579,195000,1053,640000,1053,597040,526,0,0,0,0,0,0
242110,174000,2353,202000,2353,152000,1765,171000,1765,175000,1176,597040,588,0,0,0,0,0,0,0,0
242128,174000,2352,255000,2352,152000,1764,105000,1764,151010,1176,597040,588,166000,6,0,0,0,0,0,0
242144,182000,2353,255000,2353,152000,1765,164000,1765,195000,1176,597040,588,0,0,0,0,0,0,0,0
242152,174010,2353,255000,2353,152000,1765,164000,1765,195000,1176,566000,588,0,0,0,0,0,0,0,0
242161,556000,2352,277000,2352,207010,1764,577000,1764,147010,1176,597040,588,512000,6,0,0,0,0,0,0
243035,174010,2105,614000,2105,207010,1579,618000,1579,195000,1053,640000,1053,597040,526,0,0,0,0,0,0
243248,557000,2353,629000,2353,207010,1765,186010,1765,730000,1176,566000,588,0,0,0,0,0,0,0,0
243418,182000,2353,612000,2353,152000,1765,596000,1765,563000,1176,566000,588,0,0,0,0,0,0,0,0
243434,556000,2105,255000,2105,152000,1579,353000,1579,307000,1053,607000,1053,597040,526,0,0,0,0,0,0
243442,174010,2000,612000,2000,207010,1500,560000,1500,164000,1500,194000,1000,597040,500,0,0,0,0,0,0
244414,556000,2105,629000,2105,152000,1579,618000,1579,730000,1053,619000,1053,597040,526,0,0,0,0,0,0
244422,557000,2105,255000,2105,207010,1579,164000,1579,195000,1053,563000,1053,597040,526,0,0,0,0,0,0
244431,556000,2105,612000,2105,207010,1579,506000,1579,151010,1053,509000,1053,597040,526,0,0,0,0,0,0
244619,120010,2353,202000,2353,152000,1765,164000,1765,563000,1176,566000,588,0,0,0,0,0,0,0,0
244708,182000,2105,255000,2105,152000,1579,304000,1579,121010,1053,509000,1053,597040,526,0,0,0,0,0,0
244716,174010,2105,202000,2105,159000,1579,618000,1579,307000,1053,151010,1053,597040,526,0,0,0,0,0,0
244724,174010,2353,629000,2353,207010,1765,164000,1765,481000,1176,597040,588,0,0,0,0,0,0,0,0
245437,174010,2105,255000,2105,152000,1579,561000,1579,151010,1053,638000,1053,597040,526,0,0,0,0,0,0
245615,182000,2105,255000,2105,152000,1579,562000,1579,142010,1053,525000,1053,597040,526,0,0,0,0,0,0
245623,174010,2105,629000,2105,159000,1579,562000,1579,195000,1053,733000,1053,597040,526,0,0,0,0,0,0
252018,614000,2500,197000,2500,152000,1875,116000,1250,568000,1250,452000,625,0,0,0,0,0,0,0,0
252026,557000,2105,614000,2105,105000,1579,506000,1579,147010,1053,509000,1053,452000,526,0,0,0,0,0,0
252034,184000,2353,614000,2353,409000,1765,577000,1765,147010,1176,774000,588,0,0,0,0,0,0,0,0
252042,614000,2105,187000,2105,152000,1579,304000,1579,147010,1053,510000,1053,452000,526,0,0,0,0,0,0
252069,202000,2105,573000,2105,207010,1579,507000,1579,195000,1053,544000,1053,452000,526,0,0,0,0,0,0
252077,184000,2105,199000,2105,152000,1579,186010,1579,620000,1053,205010,1053,452000,526,0,0,0,0,0,0
252085,137000,2222,149000,2222,159000,1667,607000,1111,563000,1111,127010,1111,452000,556,0,0,0,0,0,0
252093,182000,2500,137000,2500,207010,1875,730000,1250,568000,1250,566000,625,0,0,0,0,0,0,0,0
252107,614000,2500,199000,2500,152000,1875,205010,1250,620000,1250,452000,625,0,0,0,0,0,0,0,0
252115,182000,2105,255000,2105,409000,1579,186010,1579,580000,1053,510000,1053,452000,526,0,0,0,0,0,0
252123,184000,2105,137000,2105,207010,1579,577000,1579,341000,1053,564000,1053,452000,526,0,0,0,0,0,0
252131,182000,2353,149000,2353,152000,1765,505000,1765,620000,1176,206010,588,0,0,0,0,0,0,0,0
252140,182000,2500,199000,2500,159000,1875,108000,1250,601000,1250,452000,625,0,0,0,0,0,0,0,0
253839,614000,2286,149000,2286,152000,1714,353000,1714,205010,1143,452000,571,156040,286,0,0,0,0,0,0
253847,202000,2105,137000,2105,213000,1579,304000,1579,563000,1053,730000,1053,452000,526,0,0,0,0,0,0
254258,614000,2105,255000,2105,409000,1579,560000,1579,581000,1053,108000,1053,452000,526,0,0,0,0,0,0
254410,614000,2500,197000,2500,207010,1875,195000,1250,638000,1250,452000,625,0,0,0,0,0,0,0,0
254428,182000,2500,255000,2500,159000,1875,607000,1250,733000,1250,452000,625,0,0,0,0,0,0,0,0
254436,614000,2353,137000,2353,159000,1765,164000,1765,151010,1176,452000,588,0,0,0,0,0,0,0,0
261017,269000,2286,612000,2286,152000,1714,186010,1714,151010,1143,529000,571,147000,286,0,0,0,0,0,0
261025,277000,2105,232000,2105,159000,1579,272000,1579,563000,1053,607000,1053,529000,526,0,0,0,0,0,0
261033,269000,2353,614000,2353,125000,1765,501000,1765,116000,1176,147020,588,0,0,0,0,0,0,0,0
261041,182000,2105,612000,2105,152000,1579,105000,1579,147010,1053,568000,1053,529000,526,0,0,0,0,0,0
261050,269000,2105,232000,2105,507000,1579,616000,1579,580000,1053,563000,1053,529000,526,0,0,0,0,0,0
261068,557000,2000,232000,2000,159000,1500,207010,1500,272000,1500,568000,1000,529000,500,0,0,0,0,0,0
261076,182000,2105,612000,2105,152000,1579,541000,1579,766000,1053,127010,1053,529000,526,0,0,0,0,0,0
261084,202000,2105,612000,2105,152000,1579,636000,1579,139000,1053,151010,1053,529000,526,0,0,0,0,0,0
261092,182000,2105,255000,2105,125000,1579,616000,1579,296000,1053,511000,1053,529000,526,0,0,0,0,0,0
261106,593000,2105,612000,2105,186010,1579,501000,1579,730000,1053,638000,1053,529000,526,0,0,0,0,0,0
261114,269000,2105,612000,2105,507000,1579,246000,1579,139000,1053,563000,1053,529000,526,0,0,0,0,0,0
262013,593000,2105,232000,2105,159000,1579,207010,1579,581000,1053,341000,1053,529000,526,0,0,0,0,0,0
262021,174000,2105,612000,2105,152000,1579,105000,1579,217000,1053,509000,1053,529000,526,0,0,0,0,0,0
262030,593000,2105,232000,2105,152000,1579,596000,1579,563000,1053,511000,1053,529000,526,0,0,0,0,0,0
262048,269000,2105,232000,2105,159000,1579,207010,1579,139000,1053,638000,1053,529000,526,0,0,0,0,0,0
262056,174000,2105,592000,2105,152000,1579,280000,1579,247000,1053,217000,1053,529000,526,0,0,0,0,0,0
262064,593000,2353,573000,2353,152000,1765,121000,1765,766000,1176,529000,588,0,0,0,0,0,0,0,0
262072,182000,2105,232000,2105,152000,1579,506000,1579,730000,1053,205010,1053,529000,526,0,0,0,0,0,0
262081,182000,2105,612000,2105,159000,1579,207010,1579,581000,1053,509000,1053,529000,526,0,0,0,0,0,0
262099,182000,2105,612000,2105,152000,1579,409000,1579,139000,1053,511000,1053,529000,526,0,0,0,0,0,0
262102,269000,2353,612000,2353,152000,1765,304000,1765,580000,1176,529000,588,0,0,0,0,0,0,0,0
262111,269000,2105,232000,2105,152000,1579,636000,1579,139000,1053,638000,1053,529000,526,0,0,0,0,0,0
262129,593000,2105,522000,2105,152000,1579,186010,1579,599000,1053,341000,1053,529000,526,0,0,0,0,0,0
262137,269000,2353,612000,2353,159000,1765,207010,1765,563000,1176,529000,588,0,0,0,0,0,0,0,0
262145,593000,2353,612000,2353,152000,1765,246000,1765,730000,1176,529000,588,0,0,0,0,0,0,0,0
