id,name,caption,unlock_type,unlock_data,unlock_area_count,unlock_pref_count,cond_type,cond_data,cond_area_count,cond_pref_count,label
1366,0,福島県昭和村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7446]",1,0,3,"",0,0
1367,0,会津美里町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7447]",1,0,3,"",0,0
1368,0,西郷村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7461]",1,0,3,"",0,0
1369,0,泉崎村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7464]",1,0,3,"",0,0
1370,0,中島村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7465]",1,0,3,"",0,0
1371,0,矢吹町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7466]",1,0,3,"",0,0
1372,0,棚倉町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7481]",1,0,3,"",0,0
1373,0,矢祭町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7482]",1,0,3,"",0,0
1374,0,塙町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7483]",1,0,3,"",0,0
1375,0,鮫川村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7484]",1,0,3,"",0,0
1376,0,石川町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7501]",1,0,3,"",0,0
1377,0,玉川村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7502]",1,0,3,"",0,0
1378,0,平田村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7503]",1,0,3,"",0,0
1379,0,浅川町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7504]",1,0,3,"",0,0
1380,0,古殿町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7505]",1,0,3,"",0,0
1381,0,三春町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7521]",1,0,3,"",0,0
1382,0,小野町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7522]",1,0,3,"",0,0
1383,0,広野町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7541]",1,0,3,"",0,0
1384,0,楢葉町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7542]",1,0,3,"",0,0
1385,0,富岡町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7543]",1,0,3,"",0,0
1386,0,川内村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7544]",1,0,3,"",0,0
1387,0,大熊町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7545]",1,0,3,"",0,0
1388,0,双葉町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7546]",1,0,3,"",0,0
1389,0,浪江町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7547]",1,0,3,"",0,0
1390,0,葛尾村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7548]",1,0,3,"",0,0
1391,0,新地町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7561]",1,0,3,"",0,0
1392,0,飯舘村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[7564]",1,0,3,"",0,0
1393,0,水戸市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8201]",1,0,3,"",0,0
1394,0,日立市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8202]",1,0,3,"",0,0
1395,0,土浦市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8203]",1,0,3,"",0,0
1396,0,古河市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8204]",1,0,3,"",0,0
1397,0,石岡市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8205]",1,0,3,"",0,0
1398,0,結城市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8207]",1,0,3,"",0,0
1399,0,龍ケ崎市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8208]",1,0,3,"",0,0
1400,0,下妻市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8210]",1,0,3,"",0,0
1401,0,常総市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8211]",1,0,3,"",0,0
1402,0,常陸太田市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8212]",1,0,3,"",0,0
1403,0,高萩市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8214]",1,0,3,"",0,0
1404,0,北茨城市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8215]",1,0,3,"",0,0
1405,0,笠間市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8216]",1,0,3,"",0,0
1406,0,取手市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8217]",1,0,3,"",0,0
1407,0,牛久市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8219]",1,0,3,"",0,0
1408,0,つくば市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8220]",1,0,3,"",0,0
1409,0,ひたちなか市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8221]",1,0,3,"",0,0
1410,0,鹿嶋市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8222]",1,0,3,"",0,0
1411,0,潮来市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8223]",1,0,3,"",0,0
1412,0,守谷市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8224]",1,0,3,"",0,0
1413,0,常陸大宮市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8225]",1,0,3,"",0,0
1414,0,那珂市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8226]",1,0,3,"",0,0
1415,0,筑西市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8227]",1,0,3,"",0,0
1416,0,坂東市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8228]",1,0,3,"",0,0
1417,0,稲敷市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8229]",1,0,3,"",0,0
1418,0,かすみがうら市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8230]",1,0,3,"",0,0
1419,0,桜川市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8231]",1,0,3,"",0,0
1420,0,神栖市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8232]",1,0,3,"",0,0
1421,0,行方市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8233]",1,0,3,"",0,0
1422,0,鉾田市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8234]",1,0,3,"",0,0
1423,0,つくばみらい市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8235]",1,0,3,"",0,0
1424,0,小美玉市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8236]",1,0,3,"",0,0
1425,0,茨城町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8302]",1,0,3,"",0,0
1426,0,大洗町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8309]",1,0,3,"",0,0
1427,0,城里町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8310]",1,0,3,"",0,0
1428,0,東海村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8341]",1,0,3,"",0,0
1429,0,大子町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8364]",1,0,3,"",0,0
1430,0,美浦村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8442]",1,0,3,"",0,0
1431,0,阿見町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8443]",1,0,3,"",0,0
1432,0,河内町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8447]",1,0,3,"",0,0
1433,0,八千代町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8521]",1,0,3,"",0,0
1434,0,五霞町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8542]",1,0,3,"",0,0
1435,0,境町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8546]",1,0,3,"",0,0
1436,0,利根町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[8564]",1,0,3,"",0,0
1437,0,宇都宮市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9201]",1,0,3,"",0,0
1438,0,足利市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9202]",1,0,3,"",0,0
1439,0,栃木市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9203]",1,0,3,"",0,0
1440,0,佐野市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9204]",1,0,3,"",0,0
1441,0,鹿沼市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9205]",1,0,3,"",0,0
1442,0,日光市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9206]",1,0,3,"",0,0
1443,0,小山市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9208]",1,0,3,"",0,0
1444,0,真岡市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9209]",1,0,3,"",0,0
1445,0,大田原市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9210]",1,0,3,"",0,0
1446,0,矢板市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9211]",1,0,3,"",0,0
1447,0,那須塩原市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9213]",1,0,3,"",0,0
1448,0,さくら市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9214]",1,0,3,"",0,0
1449,0,那須烏山市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9215]",1,0,3,"",0,0
1450,0,下野市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9216]",1,0,3,"",0,0
1451,0,上三川町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9301]",1,0,3,"",0,0
1452,0,益子町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9342]",1,0,3,"",0,0
1453,0,茂木町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9343]",1,0,3,"",0,0
1454,0,市貝町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9344]",1,0,3,"",0,0
1455,0,芳賀町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9345]",1,0,3,"",0,0
1456,0,壬生町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9361]",1,0,3,"",0,0
1457,0,野木町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9364]",1,0,3,"",0,0
1458,0,塩谷町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9384]",1,0,3,"",0,0
1459,0,高根沢町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9386]",1,0,3,"",0,0
1460,0,那須町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9407]",1,0,3,"",0,0
1461,0,栃木県那珂川町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[9411]",1,0,3,"",0,0
1462,0,前橋市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10201]",1,0,3,"",0,0
1463,0,高崎市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10202]",1,0,3,"",0,0
1464,0,桐生市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10203]",1,0,3,"",0,0
1465,0,伊勢崎市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10204]",1,0,3,"",0,0
1466,0,太田市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10205]",1,0,3,"",0,0
1467,0,沼田市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10206]",1,0,3,"",0,0
1468,0,館林市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10207]",1,0,3,"",0,0
1469,0,渋川市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10208]",1,0,3,"",0,0
1470,0,藤岡市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10209]",1,0,3,"",0,0
1471,0,富岡市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10210]",1,0,3,"",0,0
1472,0,安中市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10211]",1,0,3,"",0,0
1473,0,みどり市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10212]",1,0,3,"",0,0
1474,0,榛東村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10344]",1,0,3,"",0,0
1475,0,吉岡町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10345]",1,0,3,"",0,0
1476,0,上野村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10366]",1,0,3,"",0,0
1477,0,神流町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10367]",1,0,3,"",0,0
1478,0,下仁田町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10382]",1,0,3,"",0,0
1479,0,群馬県南牧村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10383]",1,0,3,"",0,0
1480,0,甘楽町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10384]",1,0,3,"",0,0
1481,0,中之条町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10421]",1,0,3,"",0,0
1482,0,長野原町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10424]",1,0,3,"",0,0
1483,0,嬬恋村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10425]",1,0,3,"",0,0
1484,0,草津町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10426]",1,0,3,"",0,0
1485,0,群馬県高山村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10428]",1,0,3,"",0,0
1486,0,東吾妻町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10429]",1,0,3,"",0,0
1487,0,片品村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10443]",1,0,3,"",0,0
1488,0,川場村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10444]",1,0,3,"",0,0
1489,0,群馬県昭和村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10448]",1,0,3,"",0,0
1490,0,みなかみ町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10449]",1,0,3,"",0,0
1491,0,玉村町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10464]",1,0,3,"",0,0
1492,0,板倉町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10521]",1,0,3,"",0,0
1493,0,群馬県明和町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10522]",1,0,3,"",0,0
1494,0,千代田町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10523]",1,0,3,"",0,0
1495,0,大泉町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10524]",1,0,3,"",0,0
1496,0,邑楽町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[10525]",1,0,3,"",0,0
1497,0,さいたま市西区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11101]",1,0,3,"",0,0
1498,0,さいたま市北区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11102]",1,0,3,"",0,0
1499,0,さいたま市大宮区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11103]",1,0,3,"",0,0
1500,0,さいたま市見沼区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11104]",1,0,3,"",0,0
1501,0,さいたま市中央区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11105]",1,0,3,"",0,0
1502,0,さいたま市桜区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11106]",1,0,3,"",0,0
1503,0,さいたま市浦和区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11107]",1,0,3,"",0,0
1504,0,さいたま市南区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11108]",1,0,3,"",0,0
1505,0,さいたま市緑区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11109]",1,0,3,"",0,0
1506,0,さいたま市岩槻区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11110]",1,0,3,"",0,0
1507,0,川越市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11201]",1,0,3,"",0,0
1508,0,熊谷市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11202]",1,0,3,"",0,0
1509,0,川口市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11203]",1,0,3,"",0,0
1510,0,行田市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11206]",1,0,3,"",0,0
1511,0,秩父市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11207]",1,0,3,"",0,0
1512,0,所沢市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11208]",1,0,3,"",0,0
1513,0,飯能市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11209]",1,0,3,"",0,0
1514,0,加須市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11210]",1,0,3,"",0,0
1515,0,本庄市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11211]",1,0,3,"",0,0
1516,0,東松山市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11212]",1,0,3,"",0,0
1517,0,春日部市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11214]",1,0,3,"",0,0
1518,0,狭山市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11215]",1,0,3,"",0,0
1519,0,羽生市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11216]",1,0,3,"",0,0
1520,0,鴻巣市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11217]",1,0,3,"",0,0
1521,0,深谷市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11218]",1,0,3,"",0,0
1522,0,上尾市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11219]",1,0,3,"",0,0
1523,0,草加市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11221]",1,0,3,"",0,0
1524,0,越谷市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11222]",1,0,3,"",0,0
1525,0,蕨市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11223]",1,0,3,"",0,0
1526,0,戸田市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11224]",1,0,3,"",0,0
1527,0,入間市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11225]",1,0,3,"",0,0
1528,0,朝霞市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11227]",1,0,3,"",0,0
1529,0,志木市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11228]",1,0,3,"",0,0
1530,0,和光市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11229]",1,0,3,"",0,0
1531,0,新座市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11230]",1,0,3,"",0,0
1532,0,桶川市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11231]",1,0,3,"",0,0
1533,0,久喜市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11232]",1,0,3,"",0,0
1534,0,北本市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11233]",1,0,3,"",0,0
1535,0,八潮市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11234]",1,0,3,"",0,0
1536,0,富士見市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11235]",1,0,3,"",0,0
1537,0,三郷市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11237]",1,0,3,"",0,0
1538,0,蓮田市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11238]",1,0,3,"",0,0
1539,0,坂戸市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11239]",1,0,3,"",0,0
1540,0,幸手市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11240]",1,0,3,"",0,0
1541,0,鶴ヶ島市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11241]",1,0,3,"",0,0
1542,0,日高市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11242]",1,0,3,"",0,0
1543,0,吉川市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11243]",1,0,3,"",0,0
1544,0,ふじみ野市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11245]",1,0,3,"",0,0
1545,0,白岡市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11246]",1,0,3,"",0,0
1546,0,伊奈町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11301]",1,0,3,"",0,0
1547,0,三芳町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11324]",1,0,3,"",0,0
1548,0,毛呂山町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11326]",1,0,3,"",0,0
1549,0,越生町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11327]",1,0,3,"",0,0
1550,0,滑川町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11341]",1,0,3,"",0,0
1551,0,嵐山町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11342]",1,0,3,"",0,0
1552,0,小川町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11343]",1,0,3,"",0,0
1553,0,川島町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11346]",1,0,3,"",0,0
1554,0,吉見町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11347]",1,0,3,"",0,0
1555,0,鳩山町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11348]",1,0,3,"",0,0
1556,0,ときがわ町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11349]",1,0,3,"",0,0
1557,0,横瀬町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11361]",1,0,3,"",0,0
1558,0,皆野町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11362]",1,0,3,"",0,0
1559,0,長瀞町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11363]",1,0,3,"",0,0
1560,0,小鹿野町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11365]",1,0,3,"",0,0
1561,0,東秩父村1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11369]",1,0,3,"",0,0
1562,0,美里町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11381]",1,0,3,"",0,0
1563,0,神川町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11383]",1,0,3,"",0,0
1564,0,上里町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11385]",1,0,3,"",0,0
1565,0,寄居町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11408]",1,0,3,"",0,0
1566,0,宮代町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11442]",1,0,3,"",0,0
1567,0,杉戸町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11464]",1,0,3,"",0,0
1568,0,松伏町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[11465]",1,0,3,"",0,0
1569,0,千葉市中央区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12101]",1,0,3,"",0,0
1570,0,千葉市花見川区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12102]",1,0,3,"",0,0
1571,0,千葉市稲毛区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12103]",1,0,3,"",0,0
1572,0,千葉市若葉区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12104]",1,0,3,"",0,0
1573,0,千葉市緑区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12105]",1,0,3,"",0,0
1574,0,千葉市美浜区1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12106]",1,0,3,"",0,0
1575,0,銚子市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12202]",1,0,3,"",0,0
1576,0,市川市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12203]",1,0,3,"",0,0
1577,0,船橋市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12204]",1,0,3,"",0,0
1578,0,館山市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12205]",1,0,3,"",0,0
1579,0,木更津市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12206]",1,0,3,"",0,0
1580,0,松戸市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12207]",1,0,3,"",0,0
1581,0,野田市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12208]",1,0,3,"",0,0
1582,0,茂原市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12210]",1,0,3,"",0,0
1583,0,成田市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12211]",1,0,3,"",0,0
1584,0,佐倉市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12212]",1,0,3,"",0,0
1585,0,東金市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12213]",1,0,3,"",0,0
1586,0,旭市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12215]",1,0,3,"",0,0
1587,0,習志野市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12216]",1,0,3,"",0,0
1588,0,柏市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12217]",1,0,3,"",0,0
1589,0,勝浦市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12218]",1,0,3,"",0,0
1590,0,市原市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12219]",1,0,3,"",0,0
1591,0,流山市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12220]",1,0,3,"",0,0
1592,0,八千代市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12221]",1,0,3,"",0,0
1593,0,我孫子市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12222]",1,0,3,"",0,0
1594,0,鴨川市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12223]",1,0,3,"",0,0
1595,0,鎌ケ谷市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12224]",1,0,3,"",0,0
1596,0,君津市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12225]",1,0,3,"",0,0
1597,0,富津市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12226]",1,0,3,"",0,0
1598,0,浦安市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12227]",1,0,3,"",0,0
1599,0,四街道市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12228]",1,0,3,"",0,0
1600,0,袖ケ浦市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12229]",1,0,3,"",0,0
1601,0,八街市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12230]",1,0,3,"",0,0
1602,0,印西市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12231]",1,0,3,"",0,0
1603,0,白井市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12232]",1,0,3,"",0,0
1604,0,富里市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12233]",1,0,3,"",0,0
1605,0,南房総市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12234]",1,0,3,"",0,0
1606,0,匝瑳市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12235]",1,0,3,"",0,0
1607,0,香取市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12236]",1,0,3,"",0,0
1608,0,山武市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12237]",1,0,3,"",0,0
1609,0,いすみ市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12238]",1,0,3,"",0,0
1610,0,大網白里市1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12239]",1,0,3,"",0,0
1611,0,酒々井町1位,妖怪大戦の地区ランキングで\n1位を取った！,3,"[12322]",1,0,3,"",0,0
